Location,Price (RM),Rooms,Store,Bathrooms,Property Type,Size (sqft),Furnishing,Price/Sqft
79,900000,4,1,3.0,12,1870.0,0,481.2834224598931
79,1380000,3,1,3.0,12,1712.0,0,806.0747663551402
23,895000,5,0,4.0,3,22.0,1,40681.818181818184
66,640000,4,0,3.0,12,1640.0,2,390.2439024390244
53,1280000,3,1,3.0,12,1970.0,0,649.746192893401
66,430000,3,0,2.0,12,1230.0,2,349.5934959349593
66,558000,3,0,2.0,12,1230.0,0,453.6585365853659
66,560000,3,0,2.0,12,1363.0,1,410.85840058694055
66,430000,3,0,2.0,12,1240.0,2,346.7741935483871
66,520000,3,0,2.0,12,1363.0,1,381.5113719735877
23,310000,3,0,2.0,8,1000.0,1,310.0
23,510000,3,0,2.0,12,920.0,1,554.3478260869565
30,300000,3,0,2.0,8,840.0,0,357.14285714285717
79,2280000,5,0,4.0,2,3885.0,0,586.8725868725869
79,2600000,5,0,4.0,2,3885.0,0,669.2406692406693
79,7000000,6,1,6.0,9,6843.0,0,1022.9431535876078
79,5500000,5,0,4.0,9,7181.0,0,765.9100403843476
42,380000,3,0,2.0,12,861.0,1,441.3472706155633
47,1800000,6,0,4.0,15,48.0,0,37500.0
79,4000000,6,0,5.0,9,5586.0,2,716.0759040458289
37,1088000,3,0,2.0,0,3000.0,1,362.6666666666667
69,225000,2,0,1.0,2,604.0,1,372.5165562913907
85,1480000,2,1,3.0,16,1690.0,0,875.7396449704142
85,1550000,2,0,2.0,16,1445.0,1,1072.6643598615917
4,1010000,1,1,1.0,16,942.0,0,1072.1868365180467
4,570000,Studio,0,1.0,16,502.0,0,1135.4581673306773
45,635000,Studio,0,1.0,16,576000.0,0,1.1024305555555556
16,600000,3,0,2.0,12,1234.0,1,486.2236628849271
16,700000,3,0,2.0,12,1300.0,0,538.4615384615385
23,1990000,7,0,7.0,9,3583.0,0,555.4005023723137
74,408000,3,0,2.0,12,1129.0,1,361.3817537643933
45,1350000,2,1,2.0,16,792.0,1,1704.5454545454545
74,395000,3,1,2.0,2,14.0,1,28214.285714285714
23,490000,3,0,2.0,12,1042.0,1,470.24952015355086
45,9500000,4,1,4.0,12,3628.0,1,2618.5226019845645
45,2500000,1,1,2.0,16,1087.0,1,2299.9080036798528
24,6500000,3,2,3.0,12,3750.0,0,1733.3333333333333
45,3261000,1,1,2.0,16,1087.0,0,3000.0
24,5913000,3,2,4.0,12,3285.0,1,1800.0
45,3973000,4,1,5.0,12,3973.0,1,1000.0
45,7460000,4,1,5.0,12,6105.0,1,1221.949221949222
45,2580000,3,1,4.0,12,3109.0,1,829.848825989064
45,2900000,3,1,4.0,12,3439.0,1,843.2683919744112
75,1450000,4,1,6.0,4,34.0,1,42647.05882352941
75,2280000,4,1,6.0,4,20.0,0,114000.0
75,1330000,4,1,6.0,4,24.0,1,55416.666666666664
75,3100000,4,1,5.0,15,3282.0,1,944.5460085313833
75,1250000,5,0,5.0,4,24.0,2,52083.333333333336
85,1300000,4,0,3.0,2,1650.0,1,787.8787878787879
23,380000,2,0,1.0,16,695.0,0,546.7625899280575
23,460000,2,0,2.0,16,916.0,1,502.1834061135371
23,515000,3,0,2.0,16,1097.0,1,469.46216955332727
47,438000,3,0,2.0,8,1001.0,1,437.56243756243754
45,7328000,4,2,6.0,12,7328.0,1,1000.0
45,9900000,4,2,6.0,12,9526.0,1,1039.2609699769052
45,3932000,4,1,5.0,12,2906.0,0,1353.0626290433586
45,2771000,2,0,3.0,12,1636.0,0,1693.765281173594
9,1180000,2,1,3.0,12,1552.0,1,760.3092783505155
53,2630000,4,2,5.0,12,3401.0,1,773.301970008821
23,330000,1,0,1.0,16,610.0,0,540.983606557377
23,640000,1,0,2.0,16,935.0,0,684.4919786096257
45,5000000,7,,8.0,12,6500.0,1,769.2307692307693
45,10000000,6,1,7.0,12,5640.0,1,1773.049645390071
94,460000,3,0,3.0,12,1267.0,1,363.06235201262825
16,580000,3,0,2.0,12,1073.0,0,540.5405405405405
16,615000,4,0,2.0,12,1212.0,1,507.4257425742574
44,1100000,2,0,2.0,12,1135.0,0,969.1629955947136
44,2400000,4,1,4.0,12,3029.0,1,792.3407065037966
82,1650000,4,0,4.0,17,2400.0,1,687.5
45,960000,2,1,2.0,16,777.0,0,1235.5212355212354
45,1050000,3,0,2.0,16,820.0,0,1280.4878048780488
85,780000,3,0,3.0,16,1020.0,0,764.7058823529412
69,300000,3,0,2.0,12,931.0,1,322.234156820623
45,2250000,2,1,3.0,16,1600.0,0,1406.25
75,1100000,5,0,6.0,4,20.0,2,55000.0
45,1600000,3,1,4.0,12,2315.0,1,691.1447084233262
14,1400000,3,0,3.0,16,1555.0,0,900.3215434083602
14,4000000,3,2,4.0,16,2645.0,0,1512.2873345935727
23,2500000,6,1,4.0,9,6683.0,0,374.08349543618135
42,3200000,7,1,7.0,9,7865.0,1,406.86586141131596
23,820000,3,0,2.0,12,1389.0,1,590.3527717782578
53,550000,2,0,2.0,12,931.0,1,590.7626208378088
53,648000,3,0,2.0,12,1049.0,0,617.7311725452812
74,525000,3,0,2.0,12,1200.0,0,437.5
74,1280000,5,0,4.0,2,22.0,1,58181.818181818184
53,600000,2,1,2.0,12,1000.0,0,600.0
69,620000,3,0,2.0,0,1600.0,1,387.5
69,700000,3,0,2.0,0,1600.0,1,437.5
69,530000,4,0,2.0,12,1313.0,2,403.65575019040364
69,760000,5,0,3.0,2,30.0,2,25333.333333333332
94,460000,3,0,2.0,12,1150.0,0,400.0
11,700000,5,0,3.0,3,20.0,1,35000.0
69,660000,3,1,3.0,12,1530.0,1,431.37254901960785
94,700000,5,1,4.0,12,2560.0,1,273.4375
38,360000,3,0,2.0,8,1221.0,1,294.84029484029486
69,510000,3,0,2.0,12,1313.0,1,388.4234577303884
69,500000,4,0,2.0,12,1333.0,2,375.0937734433608
69,630000,3,0,2.0,0,20.0,1,31500.0
94,450000,3,1,3.0,12,1267.0,1,355.1696921862668
82,550000,3,0,2.0,0,22.0,1,25000.0
94,450000,3,0,2.0,12,1150.0,0,391.30434782608694
69,1450000,5,0,3.0,15,40.0,1,36250.0
69,330000,3,0,2.0,8,800.0,1,412.5
94,350000,3,0,2.0,8,750.0,1,466.6666666666667
69,1020000,4,0,3.0,3,2500.0,1,408.0
45,1500000,3,1,5.0,12,2098.0,1,714.9666348903718
45,2850000,4,1,5.0,12,3502.0,1,813.8206739006282
45,1750000,4,1,5.0,12,2315.0,1,755.939524838013
10,760000,1,1,1.0,16,861.0,0,882.6945412311265
45,1800000,3,1,5.0,12,2098.0,0,857.9599618684462
45,1900000,4,1,5.0,12,2315.0,1,820.7343412526998
10,580000,1,0,1.0,16,638.0,0,909.0909090909091
10,600000,1,0,1.0,16,638.0,0,940.4388714733542
9,850000,2,0,1.0,16,790.0,1,1075.9493670886077
27,2540000,3,1,4.0,16,2077.0,1,1222.9176697159364
27,2056670,2,1,2.0,16,1668.0,1,1233.015587529976
45,2500000,4,1,6.0,16,3300.0,1,757.5757575757576
27,1879100,2,0,2.0,16,1634.0,1,1150.0
31,970000,2,0,2.0,16,1060.0,1,915.0943396226415
45,9000000,4,1,5.0,12,3638.0,1,2473.8867509620673
45,7250000,4,1,5.0,12,2096.0,1,3458.969465648855
3,3000000,7,0,5.0,9,6000.0,1,500.0
66,340000,3,0,2.0,12,877.0,1,387.68529076396806
3,930000,2,0,2.0,16,886.0,1,1049.6613995485327
45,22220800,5,2,7.0,12,7168.0,1,3100.0
45,8000000,4,1,5.0,12,3218.0,1,2486.016159105034
53,4500000,5,1,6.0,12,3671.0,1,1225.8240261509125
53,2000000,3,1,4.0,12,2535.0,1,788.9546351084813
16,295000,2,0,2.0,8,720.0,1,409.72222222222223
69,695000,3,1,3.0,12,1362.0,1,510.27900146842876
69,610000,3,1,2.0,12,1362.0,1,447.870778267254
53,11900000,6,1,6.0,9,9700.0,0,1226.8041237113403
69,510000,4,0,2.0,12,1450.0,0,351.7241379310345
79,398000,3,0,2.0,12,938.0,0,424.30703624733474
69,590000,3,0,2.0,12,1450.0,1,406.8965517241379
69,550000,4,0,2.0,12,2100.0,1,261.9047619047619
36,510000,3,0,2.0,0,1440.0,1,354.1666666666667
45,830000,Studio,0,1.0,16,473.0,0,1754.7568710359408
11,470000,3,0,2.0,2,929.0,2,505.92034445640473
23,460000,2,0,2.0,12,900.0,1,511.1111111111111
37,358000,3,0,2.0,16,950.0,1,376.8421052631579
3,1700000,4,0,3.0,2,2375.0,1,715.7894736842105
53,688000,3,0,2.0,16,1062.0,0,647.834274952919
51,555000,3,0,2.0,12,1313.0,1,422.6961157654227
23,515000,2,0,2.0,16,736.0,1,699.7282608695652
23,720000,3,0,2.0,16,931.0,1,773.3619763694952
23,875000,4,0,2.0,16,1278.0,1,684.6635367762128
23,485000,2,0,2.0,16,700.0,1,692.8571428571429
23,610000,3,0,2.0,16,865.0,1,705.2023121387283
23,1080000,4,0,4.0,12,1672.0,1,645.933014354067
23,370000,1,1,1.0,16,610.0,0,606.5573770491803
69,1500000,6,0,4.0,15,40.0,1,37500.0
47,1600000,5,1,6.0,4,32.0,1,50000.0
16,670000,2,0,2.0,16,721.0,0,929.2649098474341
19,1900000,3,1,4.0,12,2400.0,1,791.6666666666666
19,2280000,3,1,4.0,12,2368.0,0,962.8378378378378
29,2950000,3,1,4.0,4,3211.0,1,918.7169106197447
29,2650000,3,1,4.0,4,3211.0,2,825.288072251635
65,620000,3,0,3.0,12,1155.0,1,536.7965367965368
65,821000,4,0,3.0,12,1614.0,1,508.6741016109046
65,700000,3,0,3.0,12,1203.0,1,581.8786367414797
38,998000,3,1,3.0,12,1800.0,0,554.4444444444445
38,1195000,3,1,3.0,12,1800.0,0,663.8888888888889
29,1810000,3,1,2.0,12,1637.0,0,1105.6811240073305
29,1550000,3,0,2.0,12,1346.0,0,1151.5601783060922
53,720000,3,0,2.0,12,1280.0,1,562.5
65,1600000,4,0,3.0,2,3234.0,1,494.74335188620904
47,1900000,6,0,5.0,4,4500.0,0,422.22222222222223
24,1350000,3,1,3.0,12,2633.0,0,512.7231295100646
24,1050000,2,1,3.0,12,1347.0,0,779.5100222717149
29,1500000,2,0,2.0,12,1292.0,0,1160.9907120743035
23,348000,3,0,3.0,8,790.0,0,440.50632911392404
74,3800000,7,,9.0,9,8000.0,1,475.0
64,2900000,6,1,7.0,9,8878.0,1,326.650146429376
16,930000,3,0,2.0,16,1218.0,0,763.5467980295566
23,198000,3,0,2.0,8,753.0,1,262.9482071713147
16,998000,3,1,3.0,12,1508.0,1,661.8037135278514
10,1374000,2,1,2.0,16,1145.0,1,1200.0
69,450000,3,0,2.0,2,880.0,1,511.3636363636364
85,3000000,6,0,5.0,15,3300.0,0,909.0909090909091
85,1700000,4,0,3.0,2,1800.0,1,944.4444444444445
70,7000000,8,,10.0,9,8000.0,0,875.0
82,650000,4,0,3.0,2,1260.0,1,515.8730158730159
37,500000,3,0,3.0,12,1250.0,2,400.0
37,477000,3,0,3.0,12,1250.0,2,381.6
75,655000,3,0,2.0,16,1025.0,0,639.0243902439024
73,3600000,5,0,6.0,15,3600.0,1,1000.0
10,610000,1,0,1.0,16,638.0,0,956.1128526645768
37,520000,3,0,3.0,12,1250.0,2,416.0
37,495000,3,0,3.0,12,1250.0,2,396.0
45,990000,1,0,1.0,16,655.0,0,1511.4503816793892
27,2100000,4,1,4.0,12,3240.0,3,648.1481481481482
53,1420000,3,1,4.0,12,1496.0,1,949.1978609625669
45,1250000,3,0,3.0,16,1184.0,0,1055.7432432432433
27,6082880,5,1,6.0,16,3078.0,0,1976.2443144899285
16,620000,3,0,2.0,12,1206.0,1,514.0961857379768
67,1000000,4,1,4.0,4,1540.0,2,649.3506493506494
9,5500000,5,2,7.0,9,7100.0,1,774.6478873239437
27,12800000,6,1,8.0,9,14380.0,1,890.125173852573
27,13000000,5,1,7.0,9,7500.0,1,1733.3333333333333
94,510000,3,1,3.0,12,1267.0,1,402.5256511444357
23,989000,2,0,2.0,16,963.0,0,1026.998961578401
19,4500000,5,0,6.0,12,5405.0,1,832.5624421831637
73,3600000,5,1,6.0,5,1920.0,1,1875.0
27,7500000,5,1,5.0,9,5974.0,1,1255.4402410445264
27,14500000,7,0,7.0,9,11000.0,1,1318.1818181818182
27,11500000,5,1,7.0,9,11000.0,1,1045.4545454545455
27,11100000,5,1,8.0,9,12917.0,1,859.3326623829063
27,15500000,9,1,11.0,9,12000.0,1,1291.6666666666667
27,4300000,5,1,7.0,9,6300.0,1,682.5396825396825
9,5500000,5,1,6.0,9,6000.0,3,916.6666666666666
27,3700000,4,1,7.0,9,6700.0,1,552.2388059701492
23,172000,2,0,1.0,13,560.0,1,307.14285714285717
82,4060000,6,0,6.0,9,6000.0,0,676.6666666666666
82,3300000,7,0,6.0,15,6424.0,0,513.6986301369863
82,3370000,8,0,8.0,9,40.0,1,84250.0
82,4880000,9,0,9.0,9,7200.0,1,677.7777777777778
82,3600000,6,0,6.0,9,6400.0,1,562.5
82,1810000,4,1,6.0,4,24.0,3,75416.66666666667
82,1980000,4,1,6.0,4,24.0,1,82500.0
82,3300000,5,1,6.0,9,50.0,0,66000.0
82,2480000,4,0,5.0,9,50.0,2,49600.0
82,1955000,5,1,7.0,15,40.0,1,48875.0
23,2700000,6,0,6.0,15,38.0,1,71052.63157894737
82,3600000,6,0,7.0,9,60.0,1,60000.0
23,2850000,5,1,6.0,15,38.0,1,75000.0
4,8800000,5,2,5.0,9,10400.0,1,846.1538461538462
82,4635000,7,0,6.0,9,6900.0,1,671.7391304347826
82,4480000,7,0,8.0,9,6600.0,1,678.7878787878788
82,4330000,7,0,8.0,9,8100.0,2,534.5679012345679
82,2990000,5,1,6.0,9,35.0,1,85428.57142857143
82,2880000,4,1,5.0,15,6456.0,1,446.09665427509293
10,2800000,4,1,5.0,15,32.0,1,87500.0
82,6798000,10,0,10.0,9,6200.0,1,1096.4516129032259
82,2370000,4,1,5.0,9,50.0,1,47400.0
82,2990000,4,0,5.0,9,4500.0,0,664.4444444444445
82,2176000,5,0,3.0,15,7000.0,1,310.85714285714283
82,2200000,5,1,6.0,6,22.0,1,100000.0
82,2980000,5,1,7.0,9,5145.0,1,579.2031098153548
82,5490000,5,0,6.0,9,10000.0,1,549.0
82,2330000,5,2,7.0,15,40.0,1,58250.0
9,2500000,4,1,5.0,15,32.0,1,78125.0
82,1790000,4,1,5.0,4,40.0,1,44750.0
82,2600000,5,0,4.0,9,8000.0,1,325.0
82,1800000,5,1,7.0,15,3600.0,2,500.0
27,4190000,6,0,5.0,9,6113.0,1,685.4245051529527
82,3530000,6,1,7.0,9,4876.0,1,723.9540607054963
82,3730000,6,1,7.0,9,5300.0,1,703.7735849056604
82,3000000,5,0,3.0,15,10500.0,1,285.7142857142857
82,2250000,5,0,5.0,15,3595.0,1,625.8692628650904
69,1900000,5,1,6.0,4,30.0,0,63333.333333333336
69,1400000,5,1,6.0,4,20.0,2,70000.0
82,6430000,6,1,7.0,9,13003.0,0,494.5012689379374
82,2190000,5,0,5.0,15,4305.0,1,508.7108013937282
82,2300000,5,1,4.0,9,3821.0,1,601.9366657942946
69,1500000,5,1,6.0,4,20.0,2,75000.0
23,2480000,5,1,6.0,15,35.0,1,70857.14285714286
9,4950000,4,1,4.0,9,6609.0,1,748.978665456196
23,2100000,5,1,5.0,15,36.0,2,58333.333333333336
54,4600000,6,1,5.0,9,10000.0,0,460.0
23,579964,Studio,0,1.0,16,821.0,1,706.4116930572472
23,501433,Studio,0,1.0,16,596.0,1,841.3305369127517
23,650000,5,0,3.0,2,22.0,1,29545.454545454544
23,1800000,5,0,5.0,15,40.0,2,45000.0
23,1900000,5,1,5.0,15,34.0,2,55882.35294117647
23,1680000,4,1,5.0,15,50.0,2,33600.0
51,435000,2,0,2.0,12,936.0,2,464.7435897435897
23,1690000,4,1,4.0,15,40.0,3,42250.0
59,5500000,4,1,5.0,9,9300.0,0,591.3978494623656
59,5000000,5,0,4.0,9,8300.0,0,602.4096385542168
27,5500000,5,1,7.0,15,3400.0,0,1617.6470588235295
45,1300000,3,0,2.0,16,1259.0,0,1032.5655281969816
45,1180000,2,0,2.0,16,1055.0,0,1118.483412322275
23,850000,4,0,3.0,2,20.0,1,42500.0
23,880000,4,0,2.0,2,22.0,1,40000.0
23,230000,3,0,2.0,8,800.0,1,287.5
3,750000,3,0,2.0,16,950.0,0,789.4736842105264
3,620000,2,0,2.0,16,856.0,1,724.2990654205607
3,1100000,3,0,3.0,16,1210.0,0,909.0909090909091
16,600000,3,0,2.0,12,1100.0,3,545.4545454545455
85,1150000,3,0,3.0,16,1313.0,0,875.8568164508758
23,680000,3,1,2.0,12,1460.0,1,465.75342465753425
77,1880000,5,1,4.0,3,1650.0,1,1139.3939393939395
23,580000,3,0,3.0,12,1376.0,1,421.51162790697674
23,346000,1,0,1.0,16,610.0,0,567.2131147540983
23,410000,3,0,2.0,12,966.0,1,424.43064182194615
23,348000,1,0,1.0,16,610.0,0,570.4918032786885
94,570000,3,1,2.0,16,850.0,1,670.5882352941177
23,1300000,5,0,3.0,2,38.0,1,34210.52631578947
53,1060000,1,0,1.0,16,1169.0,1,906.7579127459367
53,2500000,3,0,4.0,16,2304.0,1,1085.0694444444443
23,820000,4,0,3.0,2,22.0,2,37272.72727272727
16,500000,3,0,3.0,12,1023.0,3,488.7585532746823
23,700000,4,0,3.0,2,24.0,1,29166.666666666668
85,900000,3,0,2.0,12,1474.0,1,610.5834464043419
85,800000,3,0,2.0,12,1350.0,0,592.5925925925926
85,1280000,3,1,4.0,12,1836.0,1,697.1677559912854
45,1220000,3,1,2.0,12,1432.0,0,851.9553072625698
31,468000,3,1,3.0,12,1432.0,1,326.81564245810057
66,430000,3,0,2.0,12,1130.0,1,380.53097345132744
31,558000,3,0,3.0,12,1496.0,1,372.9946524064171
39,739000,2,0,2.0,16,862.0,0,857.3085846867749
12,640000,Studio,0,1.0,16,527.0,0,1214.4212523719166
75,600000,3,0,2.0,12,1044.0,3,574.7126436781609
36,750000,3,1,3.0,12,1275.0,1,588.2352941176471
79,2600000,5,0,4.0,15,3821.0,0,680.4501439413766
23,430000,3,0,2.0,12,1008.0,2,426.58730158730157
23,868000,3,1,3.0,2,27.0,2,32148.14814814815
44,2100000,2,0,2.0,16,1625.0,0,1292.3076923076924
23,880000,3,1,3.0,2,20.0,1,44000.0
23,795000,2,0,2.0,16,1066.0,1,745.7786116322702
44,2330000,3,1,4.0,16,1787.0,1,1303.8612199216564
23,1880000,5,1,6.0,15,40.0,1,47000.0
23,2150000,5,1,6.0,15,40.0,1,53750.0
23,282000,3,0,2.0,8,730.0,1,386.3013698630137
79,430000,1,0,1.0,16,578.0,0,743.9446366782007
24,695000,3,1,3.0,12,1313.0,0,529.3221629855293
44,1790000,2,0,2.0,16,1453.0,1,1231.933929800413
51,580000,3,0,2.0,12,986.0,1,588.2352941176471
3,528000,3,0,2.0,0,20.0,1,26400.0
23,1100000,4,1,5.0,2,22.0,1,50000.0
16,380000,3,0,2.0,8,820.0,1,463.4146341463415
69,275000,3,0,2.0,12,850.0,0,323.52941176470586
45,4850000,4,1,6.0,16,3300.0,0,1469.6969696969697
45,23300000,6,1,5.0,12,7200.0,1,3236.1111111111113
47,3200000,5,1,5.0,15,4050.0,1,790.1234567901234
23,630000,4,0,3.0,2,20.0,1,31500.0
23,990000,4,0,3.0,3,22.0,1,45000.0
23,1350000,5,0,4.0,4,40.0,1,33750.0
3,685000,4,0,3.0,2,20.0,1,34250.0
23,820000,4,0,3.0,2,22.0,2,37272.72727272727
94,510000,3,1,2.0,16,850.0,1,600.0
23,600000,2,0,1.0,2,14.0,2,42857.142857142855
53,720000,1,0,1.0,16,692.0,0,1040.4624277456646
23,708000,4,0,3.0,2,22.0,1,32181.81818181818
23,580000,4,0,2.0,2,18.0,2,32222.222222222223
23,870000,4,1,3.0,2,22.0,1,39545.454545454544
4,565000,Studio,0,3.0,16,502.0,0,1125.4980079681275
23,2300000,6,0,6.0,15,60.0,1,38333.333333333336
23,3000000,5,1,3.0,15,80.0,1,37500.0
45,1280000,2,1,2.0,16,792.0,1,1616.1616161616162
45,2180000,3,1,3.0,16,1591.0,0,1370.2074167190447
16,630000,2,0,2.0,16,791.0,2,796.4601769911504
38,1550000,5,0,5.0,4,34.0,1,45588.23529411765
53,1700000,3,1,5.0,12,2025.0,1,839.5061728395061
53,2300000,4,1,5.0,12,2498.0,1,920.7365892714172
53,630000,1,0,1.0,16,743.0,1,847.913862718708
53,950000,2,0,3.0,16,1586.0,1,598.9911727616645
47,1250000,5,0,4.0,4,22.0,1,56818.181818181816
47,465000,3,0,2.0,0,22.0,1,21136.363636363636
47,1450000,6,0,6.0,4,22.0,1,65909.09090909091
23,513917,4,0,2.0,12,1000.0,1,513.917
85,1388000,2,1,2.0,16,1095.0,0,1267.579908675799
47,1350000,6,0,6.0,4,22.0,1,61363.63636363636
47,1080000,6,0,4.0,4,20.0,1,54000.0
53,1690000,3,2,5.0,12,2025.0,1,834.5679012345679
53,2150000,4,0,4.0,12,3133.0,1,686.2432173635493
23,450277,3,0,2.0,12,850.0,1,529.7376470588235
23,483800,2,0,2.0,12,840.0,1,575.952380952381
53,1780000,3,2,4.0,12,237.0,1,7510.548523206751
53,1250000,3,1,3.0,12,1635.0,0,764.525993883792
36,1250000,5,1,5.0,4,24.0,1,52083.333333333336
47,2100000,5,0,6.0,4,2495.0,1,841.683366733467
53,2300000,5,1,5.0,15,1830.0,1,1256.8306010928961
74,1000000,3,1,5.0,12,2024.0,1,494.0711462450593
42,400000,1,0,1.0,16,466.0,0,858.3690987124463
23,768000,4,0,3.0,2,22.0,1,34909.09090909091
94,520000,3,1,2.0,16,850.0,1,611.7647058823529
94,465000,3,0,2.0,16,770.0,0,603.8961038961039
94,506000,3,1,2.0,16,850.0,2,595.2941176470588
94,480000,3,0,2.0,16,770.0,0,623.3766233766233
14,635000,1,0,1.0,16,574.0,0,1106.2717770034844
66,638000,2,0,2.0,12,1115.0,1,572.1973094170404
66,750000,3,1,3.0,12,1345.0,0,557.6208178438661
66,770000,3,1,3.0,12,1345.0,0,572.4907063197026
9,1350000,3,0,2.0,17,2238.0,2,603.2171581769437
53,7300000,5,1,6.0,9,6700.0,1,1089.55223880597
94,380000,3,0,2.0,16,800.0,1,475.0
53,6500000,6,1,6.0,9,7300.0,1,890.4109589041096
31,518000,4,0,3.0,12,1567.0,1,330.56796426292277
53,4500000,5,1,6.0,15,3900.0,1,1153.8461538461538
65,640000,3,0,3.0,12,1019.0,1,628.0667320902846
65,695000,3,1,3.0,12,1019.0,1,682.0412168792934
53,2819450,3,1,4.0,12,3317.0,1,850.0
53,720000,3,0,2.0,12,1208.0,0,596.0264900662252
53,2819450,4,1,5.0,12,3317.0,1,850.0
53,3856450,5,1,6.0,12,4537.0,1,850.0
9,3724850,4,1,4.0,12,3239.0,1,1150.0
53,3100000,5,1,6.0,4,2800.0,1,1107.142857142857
65,700000,3,1,3.0,12,1019.0,0,686.9479882237488
53,5000000,5,1,6.0,15,3800.0,1,1315.7894736842106
53,3720340,4,2,5.0,12,4537.0,1,820.0
53,3200000,4,1,5.0,12,3729.0,1,858.1389112362564
9,8353600,4,1,5.0,12,5221.0,1,1600.0
53,5000000,5,1,5.0,15,4000.0,1,1250.0
37,1180000,2,1,3.0,12,1707.0,2,691.2712360867018
27,4500000,4,1,4.0,15,3670.0,1,1226.158038147139
65,629000,3,0,2.0,12,1019.0,1,617.2718351324828
44,1053000,4,0,3.0,12,1528.0,2,689.1361256544502
79,450000,3,0,2.0,12,1249.0,2,360.28823058446756
11,720000,3,0,3.0,17,1840.0,0,391.30434782608694
53,3695000,4,0,6.0,5,2000.0,0,1847.5
38,388000,3,0,2.0,8,1151.0,1,337.09817549956557
9,8500000,4,1,5.0,12,4945.0,1,1718.9079878665318
27,3750000,4,1,5.0,15,3300.0,1,1136.3636363636363
9,4534600,4,1,5.0,12,3239.0,1,1400.0
16,530000,1,1,1.0,16,667.0,1,794.6026986506747
9,4389600,3,1,4.0,12,3658.0,1,1200.0
79,455000,3,0,2.0,12,945.0,1,481.48148148148147
79,225000,2,0,1.0,8,600.0,2,375.0
85,1550000,2,1,3.0,16,1445.0,1,1072.6643598615917
66,640000,4,0,3.0,12,1412.0,1,453.25779036827197
85,1790000,2,1,3.0,16,1445.0,0,1238.7543252595156
51,360000,2,1,2.0,12,959.0,2,375.39103232533887
9,2800000,4,1,3.0,15,4800.0,2,583.3333333333334
73,430000,1,0,1.0,16,600.0,0,716.6666666666666
73,380000,Studio,0,1.0,16,495.0,0,767.6767676767677
45,880000,1,0,1.0,16,592.0,0,1486.4864864864865
45,4236750,2,0,2.0,12,1345.0,1,3150.0
16,650000,1,1,1.0,16,721.0,1,901.5256588072122
16,845000,3,1,2.0,16,1025.0,1,824.390243902439
24,800000,1,0,2.0,16,943.0,0,848.356309650053
47,1500000,5,0,3.0,2,32.0,0,46875.0
47,690000,3,0,2.0,0,22.0,1,31363.636363636364
45,840000,2,0,1.0,16,866.0,0,969.9769053117783
16,550000,3,0,2.0,12,1069.0,1,514.4995322731525
16,520000,3,0,2.0,12,1050.0,0,495.23809523809524
75,600000,3,0,2.0,12,1260.0,2,476.1904761904762
23,950000,2,0,2.0,16,850.0,0,1117.6470588235295
16,2100,4,0,2.0,12,1212.0,0,1.7326732673267327
23,350000,3,0,2.0,12,926.0,1,377.9697624190065
66,800000,3,0,3.0,12,1087.0,0,735.9705611775529
45,860000,2,0,1.0,16,713.0,0,1206.17110799439
65,688000,3,1,3.0,12,1643.0,1,418.746195982958
47,520000,3,0,2.0,12,930.0,0,559.1397849462365
37,1560000,6,1,5.0,15,3885.0,3,401.5444015444015
75,538000,3,0,2.0,12,1152.0,1,467.0138888888889
75,540000,3,0,2.0,12,1111.0,1,486.048604860486
75,485000,3,0,2.0,12,1139.0,1,425.8121158911326
53,1600000,3,1,3.0,12,2028.0,0,788.9546351084813
24,630000,3,0,3.0,12,1300.0,0,484.61538461538464
24,560000,2,1,2.0,12,1055.0,0,530.8056872037914
24,535000,2,1,2.0,12,1050.0,1,509.5238095238095
53,1000000,3,1,3.0,12,1412.0,0,708.2152974504249
53,848000,3,0,2.0,12,1226.0,0,691.6802610114192
23,3300,2,0,2.0,16,850.0,0,3.8823529411764706
65,450000,3,0,2.0,8,1100.0,2,409.09090909090907
65,400000,3,0,2.0,8,1100.0,2,363.6363636363636
23,1030000,2,0,2.0,16,850.0,1,1211.764705882353
45,900000,1,0,1.0,12,850.0,0,1058.8235294117646
23,950000,4,1,4.0,12,1672.0,1,568.1818181818181
23,1000000,2,0,2.0,16,850.0,1,1176.4705882352941
23,345000,1,0,1.0,16,610.0,1,565.5737704918033
65,340000,3,0,2.0,8,1142.0,1,297.72329246935203
23,820000,4,0,3.0,9,2100.0,0,390.4761904761905
23,1200000,4,1,4.0,12,2059.0,2,582.8071879553181
23,550000,3,0,2.0,0,1173.0,1,468.8832054560955
16,288000,2,0,2.0,8,878.0,1,328.01822323462414
45,1950000,2,1,2.0,16,1190.0,0,1638.6554621848738
51,610000,3,1,2.0,12,1450.0,0,420.6896551724138
23,380000,3,0,2.0,12,960.0,0,395.8333333333333
53,550000,2,0,2.0,12,931.0,0,590.7626208378088
53,560000,2,0,2.0,12,931.0,0,601.5037593984962
16,320000,3,0,2.0,8,878.0,1,364.4646924829157
94,700000,3,0,2.0,12,1152.0,1,607.6388888888889
69,670000,3,1,3.0,12,1588.0,1,421.91435768261965
69,480000,3,0,2.0,12,1102.0,1,435.5716878402904
94,763530,3,0,2.0,12,1206.0,1,633.1094527363184
69,468000,3,0,2.0,12,1280.0,2,365.625
53,900000,3,0,2.0,12,1300.0,0,692.3076923076923
69,610000,3,0,2.0,12,1500.0,0,406.6666666666667
