Location,Price (RM),Rooms,Bathrooms,Car Parks,Property Type,Size (sqft),Furnishing
9,1330000,3,3.0,2.0,16,1555.0,0
40,2948625,2,2.0,1.0,12,1646.0,0
68,450000,1,1.0,1.0,16,576.0,1
64,338000,3,2.0,2.0,12,888.0,0
11,780000,3,3.0,2.0,16,969.0,2
1,8380000,4,6.0,3.0,15,6200.0,1
6,728000,2,2.0,1.0,16,828.0,0
5,610000,3,2.0,1.0,12,1216.0,0
32,320000,2,1.0,1.0,12,752.0,1
5,2500000,3,3.0,1.0,12,1950.0,0
18,770000,4,1.0,2.0,16,1483.0,0
59,620000,3,2.0,3.0,16,1300.0,1
32,650000,2,2.0,2.0,12,780.0,0
40,1200000,3,2.0,1.0,12,1182.0,1
40,3400000,3,5.0,1.0,16,2480.0,0
41,560000,3,2.0,2.0,12,950.0,0
61,350000,0,1.0,1.0,16,618.0,0
61,490000,2,2.0,1.0,12,904.0,1
61,520000,4,2.0,2.0,12,1450.0,1
41,360000,3,2.0,2.0,3,15.0,2
18,395000,3,2.0,1.0,12,910.0,1
11,680000,3,3.0,2.0,12,1454.0,1
31,450000,2,1.0,1.0,12,698.0,0
18,630000,4,3.0,2.0,2,1650.0,1
66,2500000,5,4.0,4.0,15,4100.0,2
47,11900000,6,7.0,4.0,9,10000.0,0
11,629999,3,2.0,2.0,12,1232.0,1
33,468000,3,2.0,1.0,12,1100.0,1
18,615000,3,2.0,2.0,16,931.0,1
18,450000,3,2.0,1.0,17,1050.0,1
32,580000,1,1.0,1.0,16,700.0,0
45,480000,2,2.0,2.0,12,936.0,0
18,375000,3,2.0,1.0,16,950.0,0
61,400000,3,2.0,1.0,16,925.0,1
24,830000,3,2.0,2.0,12,1184.0,1
11,440000,3,2.0,1.0,12,1091.0,0
59,525000,3,2.0,2.0,16,948.0,1
39,16856,3,4.0,2.0,16,2408.0,1
40,3909600,2,3.0,2.0,16,1604.0,1
40,3500000,3,3.0,2.0,16,1560.0,0
5,600000,3,2.0,2.0,12,1180.0,0
18,628000,4,3.0,2.0,2,1300.0,1
22,5300000,5,6.0,3.0,9,2700.0,2
14,2550000,3,4.0,2.0,12,2880.0,0
39,2480000,3,4.0,4.0,16,1744.0,2
19,3500000,4,4.0,2.0,12,3685.0,1
14,1280000,3,3.0,2.0,8,2088.0,1
40,3000000,4,5.0,3.0,12,3800.0,1
14,1270000,3,3.0,2.0,12,1840.0,2
1,3200000,3,4.0,3.0,3,3500.0,1
1,4500000,4,5.0,3.0,12,5000.0,1
63,680000,3,2.0,1.0,12,1250.0,0
40,900000,0,1.0,1.0,12,657.0,1
9,738000,2,1.0,1.0,16,775.0,0
41,420000,3,2.0,2.0,12,901.0,2
40,2550000,3,4.0,3.0,12,3109.0,1
40,5800000,3,4.0,2.0,16,3897.0,0
40,4000000,3,4.0,2.0,16,3897.0,1
11,950000,4,3.0,3.0,12,1513.0,1
40,4800000,3,5.0,2.0,16,2195.0,1
40,850000,1,1.0,1.0,16,603.0,0
40,2340800,2,2.0,2.0,16,1463.0,1
32,375000,1,2.0,1.0,16,775.0,1
1,2590000,3,3.0,3.0,12,2665.0,1
40,4800000,4,6.0,2.0,16,4206.0,1
40,4200000,3,4.0,2.0,12,2250.0,1
40,3900000,3,5.0,2.0,16,3896.0,1
40,1700000,3,5.0,2.0,12,2497.0,0
37,1500000,3,4.0,1.0,12,2400.0,0
0,985000,1,1.0,1.0,16,853.0,1
40,2100000,3,4.0,4.0,12,1905.0,0
48,4000000,5,7.0,4.0,15,9440.0,1
40,19000,5,6.0,3.0,16,5400.0,0
0,2000000,3,4.0,2.0,8,2400.0,1
14,1550000,3,4.0,1.0,12,2000.0,0
40,4059000,3,6.0,2.0,16,3383.0,1
1,5500000,4,6.0,2.0,12,3765.0,0
9,3000000,2,3.0,1.0,16,1307.0,0
9,1913100,3,3.0,2.0,12,1822.0,0
59,570000,3,2.0,1.0,12,1081.0,1
19,2300000,1,2.0,2.0,12,1600.0,1
40,3441000,3,5.0,2.0,12,2294.0,0
19,1450000,3,5.0,2.0,12,2647.0,0
14,1800000,4,4.0,2.0,12,2526.0,1
22,1100000,3,3.0,2.0,12,1979.0,1
75,9500000,4,6.0,4.0,14,15251.0,1
42,6900000,3,6.0,2.0,12,7179.0,2
40,2800000,4,5.0,3.0,16,3315.0,0
40,1920000,1,2.0,1.0,12,989.0,0
40,3000000,3,5.0,3.0,16,3303.0,0
19,1802500,2,3.0,1.0,16,1442.0,0
47,938000,3,3.0,2.0,12,1600.0,0
47,1050000,4,3.0,1.0,12,1600.0,0
40,1130000,1,1.0,1.0,16,1123.0,0
47,1350000,3,3.0,2.0,12,1668.0,0
40,1488888,3,3.0,1.0,12,1551.0,0
18,550000,3,2.0,2.0,12,1100.0,1
18,568000,3,2.0,2.0,12,1000.0,1
64,410000,3,2.0,1.0,12,1129.0,1
68,2200,3,2.0,2.0,12,1250.0,0
61,385000,3,2.0,1.0,12,930.0,1
11,450000,2,2.0,1.0,8,1018.0,0
11,530000,2,2.0,1.0,8,1018.0,0
11,440000,2,2.0,1.0,8,1018.0,1
39,1420000,2,2.0,1.0,16,1087.0,0
8,650000,1,1.0,1.0,12,813.0,2
8,950000,2,2.0,1.0,12,1166.0,2
8,325000,0,1.0,1.0,16,250.0,0
8,595000,0,1.0,1.0,16,486.0,0
8,288000,0,1.0,1.0,16,250.0,0
39,2800000,3,3.0,2.0,16,1873.0,1
11,2380000,6,7.0,4.0,3,40.0,2
32,938000,2,3.0,2.0,12,1523.0,2
76,870000,4,4.0,2.0,2,1440.0,2
5,3500000,4,6.0,4.0,9,3993.0,0
1,939000,5,3.0,2.0,4,2200.0,1
47,2480000,5,6.0,3.0,12,4000.0,1
68,628000,3,2.0,1.0,16,945.0,2
47,1050000,3,3.0,2.0,16,1668.0,1
5,5280000,4,4.0,4.0,9,6000.0,1
53,730000,3,2.0,2.0,12,1019.0,0
75,590000,3,2.0,1.0,16,958.0,0
26,920000,2,2.0,1.0,16,1060.0,0
3,4000000,5,5.0,4.0,15,55.0,0
31,450000,3,2.0,1.0,16,1020.0,1
18,999999,2,2.0,2.0,16,950.0,1
61,1300,2,2.0,1.0,12,1104.0,1
61,531000,3,2.0,2.0,12,1000.0,1
47,2400000,4,5.0,3.0,12,3729.0,1
32,358000,3,2.0,2.0,12,1175.0,0
11,318000,3,2.0,1.0,8,792.0,1
76,459000,2,2.0,2.0,12,1152.0,2
76,400000,3,2.0,1.0,16,800.0,1
64,435000,3,2.0,1.0,12,946.0,0
18,499000,4,3.0,2.0,2,1160.0,1
1,4750000,4,5.0,4.0,12,6966.0,1
73,1530000,4,3.0,2.0,12,2800.0,1
65,2900000,5,5.0,6.0,15,40.0,2
11,2199999,6,6.0,4.0,4,20.0,1
39,1399999,2,2.0,1.0,16,1033.0,0
1,579000,0,1.0,1.0,16,502.0,0
0,650000,4,4.0,5.0,2,20.0,1
18,1299999,6,3.0,5.0,2,2168.0,0
40,2368000,2,2.0,2.0,16,1184.0,0
45,370000,3,2.0,1.0,12,1057.0,1
18,599000,4,3.0,1.0,12,1280.0,1
45,470000,3,2.0,1.0,16,935.0,1
62,598000,3,2.0,2.0,12,262000.0,1
11,1150000,3,3.0,2.0,12,1440.0,2
69,16000000,6,8.0,2.0,9,18000.0,1
48,830000,4,3.0,2.0,2,22.0,2
18,2700000,5,6.0,4.0,15,38.0,3
6,618300,2,2.0,1.0,8,721.0,1
45,443000,3,2.0,2.0,12,1075.0,1
73,1550000,2,3.0,2.0,16,1444.0,1
61,400000,4,2.0,2.0,12,1187.0,0
61,280000,3,2.0,1.0,8,1000.0,1
61,501000,3,2.0,2.0,16,1095.0,1
61,280000,3,2.0,1.0,12,845.0,1
11,3680000,9,8.0,2.0,4,5400.0,1
47,640000,2,2.0,1.0,12,931.0,0
47,940000,4,3.0,2.0,12,1699.0,0
47,1300000,3,3.0,2.0,12,1600.0,0
73,1200000,3,3.0,2.0,12,1662.0,0
47,700000,3,2.0,2.0,12,1049.0,0
47,690000,2,2.0,2.0,12,1038.0,0
18,370000,3,2.0,1.0,12,1066.0,1
37,480000,2,2.0,1.0,12,1151.0,0
71,465000,3,2.0,1.0,16,901.0,1
61,380000,3,2.0,2.0,12,950.0,3
47,795000,3,2.0,1.0,16,1248.0,0
11,570000,3,3.0,2.0,12,1003.0,1
40,1650000,2,2.0,1.0,16,1248.0,0
45,580000,3,2.0,2.0,12,1313.0,1
26,1200000,3,2.0,1.0,16,1238.0,1
18,665000,5,3.0,2.0,2,1650.0,1
40,1785000,2,2.0,1.0,16,1050.0,0
40,4500000,3,4.0,2.0,12,2282.0,0
41,470000,3,2.0,2.0,12,1073.0,2
61,330000,3,2.0,1.0,12,927.0,1
61,330000,3,2.0,1.0,12,947.0,1
41,488000,3,2.0,1.0,12,1100.0,2
32,670000,3,2.0,3.0,16,1075.0,1
37,430000,3,2.0,1.0,12,1065.0,1
65,570000,3,2.0,3.0,12,1180.0,0
0,810000,2,2.0,1.0,16,1066.0,0
61,620000,4,2.0,2.0,12,1600.0,1
73,4400000,4,6.0,3.0,16,3832.0,1
53,732000,3,2.0,2.0,12,1019.0,0
53,1150000,3,3.0,2.0,12,1390.0,1
53,750000,3,2.0,2.0,12,1019.0,0
18,380000,3,2.0,1.0,12,1126.0,1
45,398000,2,2.0,1.0,12,921.0,1
68,490000,2,2.0,1.0,16,719.0,1
32,435000,1,2.0,1.0,16,775.0,0
48,960000,5,3.0,4.0,2,22.0,1
18,430000,3,2.0,2.0,12,950.0,1
18,628000,3,2.0,2.0,16,1304.0,0
3,428000,3,2.0,1.0,12,1036.0,1
18,1800000,5,6.0,4.0,3,35.0,0
32,700000,2,2.0,1.0,16,1010.0,1
32,690000,2,1.0,2.0,16,909.0,1
47,1500000,3,5.0,2.0,12,2390.0,1
32,850000,2,2.0,2.0,16,1146.0,1
32,890000,3,2.0,2.0,16,1249.0,1
60,698000,3,3.0,2.0,16,1237.0,1
68,280000,3,2.0,1.0,12,714.0,1
19,2500000,4,4.0,3.0,12,4569.0,1
9,900000,2,2.0,1.0,16,722.0,0
47,2650000,4,6.0,3.0,12,2702.0,1
41,958000,4,3.0,2.0,2,20.0,2
67,1400000,4,4.0,2.0,1,2336.0,1
22,1150000,3,5.0,1.0,16,1480.0,0
22,1250000,3,5.0,1.0,16,1480.0,2
9,2204000,2,2.0,1.0,16,948.0,0
11,1350000,3,3.0,2.0,12,2160.0,1
11,850000,2,2.0,2.0,16,1025.0,1
32,610000,4,3.0,1.0,12,1358.0,1
76,513000,3,2.0,2.0,16,850.0,0
40,750000,2,1.0,1.0,16,883.0,1
73,2060000,3,5.0,2.0,16,2287.0,0
32,950000,2,2.0,1.0,16,1202.0,0
32,810000,3,2.0,2.0,12,1392.0,0
5,7200000,3,5.0,3.0,12,4025.0,1
5,10300000,4,7.0,5.0,12,6900.0,1
65,470000,3,2.0,1.0,12,1042.0,1
5,1400000,2,2.0,1.0,16,1076.0,2
63,7000000,5,6.0,5.0,12,9890.0,1
5,7043750,3,3.0,3.0,12,4025.0,1
5,4800000,4,5.0,4.0,12,5700.0,1
47,4150000,5,6.0,4.0,15,4470.0,1
65,1550000,5,5.0,3.0,4,4130.0,2
64,1250000,4,4.0,2.0,3,22.0,0
23,1015000,2,2.0,2.0,16,1410.0,1
23,1300000,3,2.0,2.0,16,1538.0,2
23,750000,2,2.0,2.0,16,1087.0,1
18,450000,2,2.0,1.0,8,1310.0,1
25,165000,2,1.0,1.0,8,603.0,2
45,1030000,3,2.0,2.0,12,1551.0,1
45,953000,3,2.0,2.0,12,1370.0,1
76,420000,2,2.0,1.0,16,725.0,1
0,500000,1,1.0,1.0,16,705.0,0
65,370000,2,2.0,1.0,16,650.0,0
11,299000,2,1.0,1.0,8,732.0,0
5,7000000,3,5.0,3.0,12,4025.0,1
71,1400000,3,4.0,4.0,17,4000.0,1
5,8300000,4,6.0,3.0,12,4945.0,1
5,6842500,3,5.0,3.0,12,4025.0,1
11,770000,2,2.0,1.0,16,920.0,1
49,3000000,7,8.0,4.0,9,5000.0,1
61,500000,1,1.0,1.0,12,753.0,0
41,420000,3,2.0,2.0,12,1100.0,1
41,720000,4,3.0,2.0,2,20.0,2
24,1180000,2,2.0,2.0,12,1228.0,1
24,1768000,3,4.0,2.0,12,1777.0,1
24,2400000,6,5.0,2.0,4,22.0,1
24,1055000,2,2.0,2.0,12,1228.0,1
37,1453000,3,2.0,2.0,16,1453.0,0
1,650000,3,2.0,1.0,12,890.0,0
48,2200000,4,4.0,4.0,15,3627.0,2
24,5180000,4,6.0,6.0,15,5000.0,1
73,1190000,5,3.0,3.0,0,2000.0,3
41,355000,3,2.0,1.0,12,954.0,1
11,980000,3,3.0,2.0,12,1335.0,0
11,950000,3,3.0,2.0,12,1335.0,0
61,370000,3,2.0,2.0,16,1009.0,1
37,1280000,2,2.0,1.0,16,868.0,0
11,530000,1,1.0,1.0,16,667.0,1
36,480000,3,2.0,1.0,0,2477.0,2
24,890000,2,1.0,2.0,12,969.0,0
47,1980000,4,4.0,2.0,12,1830.0,1
18,660000,3,2.0,2.0,12,1472.0,1
58,880000,3,3.0,2.0,12,1350.0,1
47,620000,1,1.0,1.0,16,804.0,0
65,615000,2,2.0,2.0,16,1025.0,1
61,480000,3,2.0,1.0,12,1102.0,2
58,1140000,3,4.0,2.0,12,1788.0,1
32,599000,2,2.0,1.0,16,763.0,1
33,590000,3,2.0,1.0,12,1400.0,0
64,820000,3,4.0,2.0,12,1690.0,1
5,6100000,4,6.0,4.0,9,6566.0,1
18,330000,3,2.0,1.0,12,950.0,1
22,22000000,8,9.0,8.0,9,15000.0,1
22,12300000,5,9.0,7.0,9,8000.0,1
22,9600000,5,6.0,5.0,9,8365.0,1
5,7500000,4,4.0,4.0,9,8000.0,1
40,1372275,2,2.0,1.0,16,963.0,2
18,338000,2,2.0,1.0,12,975.0,1
47,2850000,4,7.0,3.0,12,3541.0,0
40,1550000,1,2.0,1.0,16,1110.0,0
47,1850000,3,3.0,3.0,12,2347.0,1
47,1900000,3,3.0,3.0,12,2411.0,0
47,2300000,4,4.0,3.0,12,2906.0,1
41,700000,4,2.0,3.0,16,1930.0,1
45,650000,3,2.0,2.0,12,1313.0,1
22,6800000,3,3.0,4.0,9,5200.0,2
68,2300000,5,4.0,4.0,15,3821.0,0
61,388000,4,2.0,2.0,12,940.0,1
61,380000,3,2.0,1.0,16,1018.0,1
61,630000,3,2.0,2.0,16,1303.0,1
61,599000,3,2.0,2.0,16,1012.0,1
47,2290710,4,6.0,3.0,12,2702.0,1
61,399000,2,2.0,1.0,16,900.0,1
40,1820000,3,3.0,3.0,16,1426.0,0
40,1750000,2,2.0,2.0,16,1426.0,0
40,2000000,3,4.0,2.0,16,1590.0,1
40,1650000,3,3.0,2.0,12,1905.0,0
73,1330000,4,3.0,2.0,2,24.0,2
47,1299000,4,4.0,3.0,12,2081.0,1
40,5000000,3,3.0,3.0,16,2142.0,1
65,1100000,6,6.0,2.0,4,2783.0,1
40,1100000,1,1.0,1.0,16,635.0,0
48,4500000,6,6.0,8.0,9,85.0,1
47,2560000,4,5.0,2.0,12,2874.0,1
40,2200000,3,2.0,2.0,12,1798.0,0
40,4570000,5,6.0,3.0,12,3973.0,0
37,1122000,1,1.0,1.0,12,510.0,1
0,1190000,3,3.0,2.0,16,1505.0,1
0,860000,3,2.0,1.0,16,1050.0,1
0,2500000,3,3.0,4.0,16,1632.0,1
73,900000,1,1.0,2.0,16,710.0,0
1,5200000,5,6.0,3.0,12,4404.0,1
1,8989000,5,6.0,3.0,12,7491.0,1
18,560000,3,2.0,1.0,12,1394.0,2
18,750000,4,2.0,2.0,12,1464.0,0
11,830000,2,2.0,2.0,16,1025.0,1
1,4800000,5,6.0,3.0,12,4300.0,1
52,820000,3,3.0,2.0,2,1470.0,0
65,450000,1,1.0,1.0,16,750.0,1
32,690000,3,2.0,2.0,16,1094.0,1
11,1022000,2,2.0,2.0,16,1254.0,1
41,580000,3,2.0,3.0,0,22.0,0
75,8500000,6,8.0,6.0,9,11000.0,1
63,17000000,5,7.0,16.0,9,17800.0,1
11,950000,4,3.0,2.0,12,1513.0,1
33,450000,1,1.0,1.0,16,563.0,1
11,3500,3,2.0,2.0,16,1254.0,1
18,1490000,3,3.0,1.0,16,1512.0,1
18,2200000,5,6.0,2.0,15,40.0,0
47,2700000,4,4.0,2.0,12,3500.0,0
47,1550000,3,3.0,2.0,12,1872.0,0
22,1950000,2,2.0,1.0,16,1784.0,1
47,5000000,6,6.0,4.0,15,6141.0,1
47,900000,1,1.0,1.0,12,815.0,0
47,2300000,5,4.0,3.0,12,3400.0,0
47,1670000,3,3.0,2.0,12,1900.0,0
42,500000,3,2.0,1.0,12,1150.0,0
24,1160000,3,3.0,2.0,12,1432.0,0
0,700000,2,2.0,2.0,16,1100.0,1
40,898000,3,2.0,1.0,12,1182.0,0
40,700000,2,2.0,1.0,12,925.0,0
24,2450000,5,6.0,2.0,4,20.0,1
18,600000,6,4.0,2.0,2,22.0,1
61,800000,3,4.0,2.0,12,1368.0,2
61,400000,3,2.0,1.0,12,1231.0,1
61,460000,4,2.0,2.0,12,1272.0,1
61,500000,4,2.0,2.0,12,1333.0,1
0,1500000,5,4.0,2.0,15,30.0,1
47,2695000,5,4.0,3.0,15,4002.0,1
18,880000,2,2.0,1.0,16,1023.0,1
66,2500000,5,4.0,4.0,15,4015.0,1
41,1030000,4,3.0,2.0,2,22.0,0
40,6750000,6,6.0,5.0,12,6600.0,1
64,830000,5,3.0,2.0,3,22.0,1
18,1300000,5,5.0,4.0,3,24.0,1
33,425000,3,2.0,1.0,8,1200.0,0
9,1950000,3,2.0,2.0,12,1822.0,1
64,1550000,4,3.0,4.0,2,35.0,1
64,415000,3,2.0,2.0,2,14.0,1
64,680000,3,2.0,2.0,2,18.0,0
64,540000,3,2.0,2.0,2,14.0,1
64,660000,4,3.0,2.0,2,18.0,1
40,1100000,0,1.0,1.0,12,657.0,1
61,980000,3,3.0,2.0,12,1730.0,1
61,880000,3,3.0,2.0,12,1524.0,1
61,1000000,3,3.0,2.0,12,1590.0,1
61,950000,3,3.0,2.0,12,1610.0,0
7,698000,3,3.0,2.0,16,1275.0,1
19,1750000,2,3.0,1.0,16,1453.0,0
11,539000,3,3.0,2.0,12,1003.0,2
61,630000,4,3.0,1.0,12,1563.0,1
47,2800000,4,5.0,3.0,12,3169.0,1
40,1100000,1,2.0,1.0,12,751.0,1
59,350000,3,2.0,2.0,16,646.0,2
61,205000,2,1.0,1.0,13,546.0,1
7,820000,3,2.0,2.0,16,1087.0,1
47,2800000,3,4.0,2.0,12,3041.0,0
65,2280000,4,6.0,2.0,15,3632.0,2
18,550000,4,3.0,3.0,2,1170.0,1
18,500000,4,3.0,2.0,2,20.0,2
19,650000,1,1.0,1.0,16,610.0,0
64,1150000,5,4.0,3.0,3,22.0,0
32,3000000,6,4.0,6.0,9,9290.0,1
71,699000,4,3.0,2.0,2,18.0,3
32,392000,3,2.0,1.0,12,1038.0,0
3,620000,3,2.0,2.0,12,1635.0,0
32,4200000,6,4.0,6.0,9,8525.0,1
71,4700000,5,6.0,5.0,9,5198.0,0
32,659000,3,2.0,2.0,16,1094.0,1
53,440000,3,2.0,1.0,12,1088.0,0
5,3610200,3,4.0,3.0,12,3282.0,1
48,1200000,4,6.0,2.0,4,22.0,0
18,620000,3,2.0,1.0,12,1381.0,1
47,2700000,4,5.0,4.0,12,4500.0,1
26,1600000,5,5.0,3.0,12,3020.0,1
47,1200000,4,4.0,2.0,12,1973.0,0
41,998000,4,3.0,5.0,2,2287.0,0
21,1150000,4,3.0,4.0,2,22.0,0
47,1080000,3,3.0,1.0,12,1690.0,1
11,640000,3,2.0,2.0,12,1234.0,1
40,2275000,2,3.0,1.0,16,1490.0,0
40,1650000,1,2.0,1.0,16,1080.0,0
47,1600000,3,4.0,2.0,12,3000.0,1
11,2600000,4,5.0,3.0,12,3260.0,0
5,530000,1,1.0,1.0,12,800.0,0
61,529999,4,2.0,1.0,12,1313.0,1
47,1190000,3,2.0,2.0,16,1236.0,0
47,1790000,3,5.0,3.0,12,2555.0,0
47,1700000,4,4.0,2.0,12,2735.0,0
47,1390000,3,4.0,2.0,12,2487.0,0
47,1250000,3,5.0,2.0,12,1605.0,0
18,600000,2,2.0,1.0,12,897.0,1
47,1600000,3,4.0,2.0,12,2487.0,1
47,1720000,4,4.0,2.0,12,2735.0,0
18,1039000,2,2.0,1.0,16,883.0,1
22,1741000,1,1.0,1.0,16,904.0,1
22,5920000,4,4.0,3.0,16,2960.0,1
22,4462000,3,3.0,3.0,16,2702.0,1
22,3317000,3,3.0,3.0,16,2077.0,1
22,2596000,2,3.0,2.0,16,1668.0,1
22,1940000,1,2.0,1.0,16,1184.0,1
40,3003750,3,3.0,3.0,16,2066.0,1
40,1378500,1,1.0,1.0,16,925.0,1
39,1189800,3,3.0,2.0,16,1025.0,1
39,1003800,2,2.0,2.0,16,812.0,1
39,918800,1,1.0,1.0,16,724.0,1
39,780800,1,1.0,1.0,16,650.0,1
19,730000,3,2.0,2.0,12,1323.0,0
32,560000,3,3.0,1.0,12,1130.0,1
32,485000,3,2.0,2.0,12,1212.0,1
25,160000,2,1.0,2.0,13,610.0,2
14,2350000,4,3.0,2.0,12,2400.0,1
47,2700000,3,5.0,3.0,12,2691.0,1
47,4060000,4,5.0,4.0,12,4672.0,0
14,14500000,7,8.0,6.0,9,11981.0,1
0,670000,2,2.0,2.0,16,1100.0,1
11,350000,3,2.0,1.0,8,850.0,1
18,415000,2,2.0,1.0,12,825.0,2
68,318000,3,2.0,1.0,12,755.0,1
18,530000,2,2.0,2.0,16,774.0,2
7,180000,3,2.0,1.0,8,776.0,1
11,679000,3,2.0,2.0,12,1234.0,1
11,615000,2,2.0,2.0,12,1032.0,1
11,700000,3,2.0,2.0,12,1236.0,0
18,640000,2,2.0,2.0,16,897.0,1
18,690000,3,3.0,2.0,16,979.0,2
11,669000,3,2.0,2.0,12,1100.0,1
68,325000,0,1.0,2.0,12,463.0,0
61,485000,3,2.0,2.0,12,1025.0,2
37,475000,3,2.0,2.0,12,1065.0,2
61,380000,4,2.0,2.0,12,950.0,1
8,850000,2,2.0,1.0,16,1090.0,0
67,1750000,5,4.0,2.0,3,32.0,1
8,700000,2,2.0,1.0,12,1045.0,1
40,993000,1,2.0,1.0,16,662.0,0
40,1161000,2,2.0,1.0,16,897.0,0
47,590000,1,1.0,1.0,16,745.0,0
6,975000,2,2.0,1.0,16,975.0,2
59,499000,3,2.0,1.0,12,1130.0,1
22,1550000,3,4.0,3.0,16,1573.0,0
68,657000,3,2.0,2.0,12,1100.0,0
57,550000,3,2.0,2.0,0,22.0,2
26,850000,3,2.0,1.0,12,1253.0,1
47,1200000,2,2.0,1.0,16,1029.0,0
68,440000,2,1.0,1.0,16,604.0,2
32,705000,3,2.0,2.0,12,992.0,1
32,968000,4,4.0,3.0,12,1256.0,0
32,678000,3,2.0,2.0,12,935.0,1
32,719000,4,2.0,2.0,12,1092.0,1
71,2450000,6,5.0,2.0,4,26.0,1
58,580000,3,2.0,1.0,12,1381.0,0
57,595000,3,2.0,2.0,12,1058.0,1
65,723000,4,4.0,3.0,12,1449.0,1
65,651830,3,2.0,2.0,12,1260.0,1
26,470000,3,2.0,1.0,12,1326.0,0
53,980000,4,3.0,4.0,12,1390.0,2
11,620000,3,2.0,2.0,12,1407.0,0
40,1590000,1,2.0,1.0,16,1070.0,0
59,688000,2,2.0,1.0,12,824.0,1
11,700000,3,3.0,2.0,12,1457.0,1
11,638000,3,2.0,2.0,12,1196.0,1
40,4958000,4,5.0,4.0,16,2615.0,0
76,760000,4,2.0,2.0,12,1351.0,0
73,2180000,3,3.0,2.0,16,2280.0,0
5,2200000,4,3.0,2.0,2,1800.0,0
24,2300000,4,4.0,3.0,2,32.0,1
24,1350000,3,4.0,4.0,17,2900.0,0
5,1150000,3,2.0,2.0,12,1570.0,0
5,1300000,4,2.0,2.0,0,22.0,1
26,1150000,3,2.0,2.0,12,1339.0,1
0,1200000,3,3.0,2.0,16,1435.0,1
45,1050000,3,3.0,2.0,12,1950.0,1
19,1390000,3,3.0,2.0,12,1439.0,0
24,2300000,4,4.0,3.0,4,1442.0,0
40,2530000,3,4.0,1.0,12,2245.0,0
40,4290000,4,6.0,2.0,16,3300.0,0
40,1522800,1,1.0,1.0,16,1128.0,0
40,1350000,1,1.0,1.0,16,679.0,3
40,1650000,2,2.0,1.0,16,1066.0,0
18,490000,4,3.0,2.0,2,20.0,1
47,1250000,3,3.0,2.0,12,1661.0,1
18,750000,3,2.0,2.0,12,1137.0,1
32,395000,2,2.0,1.0,12,950.0,1
67,1250000,3,4.0,2.0,17,26.0,1
32,1238000,3,4.0,2.0,12,2128.0,1
39,1895000,2,4.0,1.0,16,1485.0,0
32,1200000,2,3.0,2.0,12,1707.0,1
45,565000,3,2.0,2.0,12,1120.0,1
32,415000,2,2.0,1.0,12,980.0,0
58,648000,3,2.0,2.0,12,1577.0,1
45,550000,3,2.0,2.0,12,986.0,1
3,850000,4,3.0,2.0,12,1635.0,0
47,2400000,5,6.0,2.0,15,4333.0,1
3,900000,4,3.0,3.0,2,34.0,2
3,370000,3,2.0,1.0,12,1076.0,2
5,730000,1,1.0,1.0,16,780.0,0
5,3500000,4,5.0,3.0,12,4110.0,1
32,3800000,4,6.0,8.0,12,6503.0,2
71,1900000,4,4.0,2.0,15,4100.0,1
37,950000,1,1.0,1.0,16,743.0,0
61,1000000,3,2.0,2.0,12,1700.0,0
61,450000,3,2.0,1.0,8,1054.0,1
58,465000,3,3.0,1.0,4,14.0,1
61,605000,3,2.0,1.0,2,16.0,1
71,880000,3,2.0,1.0,2,40.0,1
71,850000,4,3.0,2.0,2,22.0,1
61,380000,3,2.0,1.0,12,1169.0,1
61,355000,3,2.0,1.0,12,1231.0,1
61,370000,3,2.0,1.0,12,931.0,1
61,460000,4,2.0,1.0,12,1328.0,1
61,330000,3,2.0,1.0,12,653.0,1
47,1700000,4,4.0,2.0,12,2580.0,1
47,830000,3,2.0,1.0,12,1399.0,1
47,3348000,4,6.0,3.0,12,3720.0,1
47,760000,2,2.0,1.0,12,1068.0,0
47,900000,3,2.0,1.0,12,1373.0,0
14,1700000,4,4.0,1.0,12,2529.0,1
47,1250000,3,3.0,2.0,12,1973.0,0
14,1600000,4,3.0,1.0,12,2349.0,1
47,2400000,4,4.0,3.0,12,3100.0,1
47,1050000,4,3.0,2.0,12,1550.0,0
47,950000,4,3.0,2.0,12,1550.0,0
47,850000,3,2.0,3.0,12,1550.0,0
32,395000,3,2.0,1.0,16,950.0,1
32,480000,3,2.0,3.0,16,950.0,1
32,395000,3,2.0,2.0,16,950.0,1
32,408000,3,2.0,1.0,12,1020.0,1
73,1680000,4,3.0,1.0,2,1875.0,1
40,795000,2,1.0,1.0,16,713.0,0
19,2499999,2,3.0,2.0,16,1614.0,0
64,360000,3,2.0,1.0,12,1017.0,1
18,345000,2,2.0,1.0,12,950.0,1
39,1350000,2,2.0,1.0,12,1346.0,0
73,4500000,4,6.0,3.0,16,3823.0,0
5,5600000,5,5.0,4.0,9,4693.0,1
47,2300950,3,5.0,2.0,12,2707.0,1
11,1180000,5,4.0,4.0,12,1930.0,1
61,480000,4,2.0,2.0,12,1272.0,1
47,1950000,3,4.0,2.0,12,1830.0,2
47,2550000,4,5.0,3.0,12,2702.0,2
47,1530000,3,3.0,2.0,12,1496.0,2
40,7600000,4,4.0,3.0,12,3218.0,1
47,1200000,3,3.0,2.0,16,1550.0,0
47,780000,2,3.0,1.0,16,1078.0,0
47,630000,1,1.0,1.0,16,740.0,0
5,8500000,4,5.0,6.0,12,4945.0,1
5,7200000,3,4.0,3.0,12,4025.0,1
